Time_Date,DTU_to_Infosys,Infosys_to_RG,RG_to_DTU,TCF_DTI,TCF_IRG,TCF_RGD
2019-09-17 02:30:00,15299.221000000001,1019.35516,15750.825,0.03222053399664395,0.2949874159092878,0.21499697557180245
2019-09-17 02:40:00,15299.221000000001,1019.30945,15750.6875,0.03222053399664395,0.2947475615241452,0.21488622753526387
2019-09-17 02:50:00,15299.221000000001,1019.2669999999999,15750.567,0.03222053399664395,0.29452481335855096,0.2147891719832426
2019-09-17 03:00:00,15299.221000000001,1019.2272,15750.456,0.03222053399664395,0.29431597055547387,0.2146997681137473
2019-09-17 03:10:00,15299.221000000001,1019.191,15750.356000000002,0.03222053399664395,0.2941260180561922,0.21461922408717538
2019-09-17 03:20:00,15299.221000000001,1019.1582599999999,15750.268,0.03222053399664395,0.2939542212377806,0.2145483453437898
2019-09-17 03:30:00,15299.221000000001,1019.1279,15750.188999999998,0.03222053399664395,0.29379491300910143,0.21448471556279583
2019-09-17 03:40:00,16765.785,1111.9241,16425.314,0.9307293134503934,0.7807250266510702,0.7582575749643373
2019-09-17 03:50:00,16878.85,1095.4247,16483.3,1.0,0.694147615970199,0.8049618342130072
2019-09-17 04:00:00,16761.71,1073.6282,16465.468999999997,0.9282327137273165,0.5797746974455489,0.7906000288347588
2019-09-17 04:10:00,16572.076,1099.4568,16507.004,0.8120510715467292,0.7153052809523398,0.8240539902718925
2019-09-17 04:20:00,16551.898,1132.9531,16515.683999999997,0.7996887674455664,0.8910706373525533,0.8310452117784336
2019-09-17 04:30:00,16535.334,1153.7122,16515.025,0.7895406256509541,1.0,0.8305144266433202
2019-09-17 04:40:00,16536.143,1152.5573,16555.352,0.7900362696205177,0.9939398855961223,0.8629954162394462
2019-09-17 04:50:00,16442.863,1133.0071,16689.078,0.7328871108061429,0.8913539919094933,0.970703721214572
2019-09-17 05:00:00,16375.113000000001,1135.1655,16690.379,0.6913792258396555,0.9026797784964962,0.9717515990002875
2019-09-17 05:10:00,16345.89,1130.163,16725.451,0.6734753893470247,0.8764301271800201,1.0
2019-09-17 05:20:00,16324.998,1123.2085,16655.947,0.6606756442146284,0.8399377333608433,0.9440186797706422
2019-09-17 05:30:00,16133.063,1107.3188,16534.717,0.5430842656014515,0.756559605520083,0.8463751563560914
2019-09-17 05:40:00,15805.131000000001,1081.0387,16213.723,0.34217262378846125,0.6186598630788808,0.5878336636980818
2019-09-17 05:50:00,15296.023000000001,1017.6221300000001,15652.532,0.030261239293723804,0.28589367613497724,0.1358278355323186
2019-09-17 06:00:00,15297.736,1007.43884,15652.235,0.03131073017117889,0.23245883120653024,0.13558861977339765
2019-09-17 06:10:00,15282.435,1008.35266,15615.535,0.021936381125093617,0.23725392493287137,0.10602896202107479
2019-09-17 06:20:00,15252.581,992.06244,15607.024,0.003645954589455425,0.1517741458486776,0.09917385991943917
